"dates","layer","pixel","year","value"
2016-03-19,"MidGreenup","44_45","2016",NA
NA,"MidGreenup","44_45","2017",NA
NA,"MidGreenup","44_44","2001",NA
NA,"MidGreenup","44_44","2002",NA
NA,"MidGreenup","44_44","2003",NA
NA,"MidGreenup","44_44","2004",NA
2005-04-02,"MidGreenup","44_44","2005",NA
NA,"MidGreenup","44_44","2006",NA
NA,"MidGreenup","44_44","2007",NA
NA,"MidGreenup","44_44","2008",NA
NA,"MidGreenup","44_44","2009",NA
NA,"MidGreenup","44_44","2010",NA
2011-04-05,"MidGreenup","44_44","2011",NA
NA,"MidGreenup","44_44","2012",NA
NA,"MidGreenup","44_44","2013",NA
NA,"MidGreenup","44_44","2014",NA
NA,"MidGreenup","44_44","2015",NA
2016-03-19,"MidGreenup","44_44","2016",NA
NA,"MidGreenup","44_44","2017",NA
NA,"MidGreenup","44_43","2001",NA
NA,"MidGreenup","44_43","2002",NA
NA,"MidGreenup","44_43","2003",NA
NA,"MidGreenup","44_43","2004",NA
2005-04-02,"MidGreenup","44_43","2005",NA
NA,"MidGreenup","44_43","2006",NA
NA,"MidGreenup","44_43","2007",NA
NA,"MidGreenup","44_43","2008",NA
NA,"MidGreenup","44_43","2009",NA
NA,"MidGreenup","44_43","2010",NA
2011-04-05,"MidGreenup","44_43","2011",NA
NA,"MidGreenup","44_43","2012",NA
NA,"MidGreenup","44_43","2013",NA
NA,"MidGreenup","44_43","2014",NA
NA,"MidGreenup","44_43","2015",NA
2016-03-19,"MidGreenup","44_43","2016",NA
NA,"MidGreenup","44_43","2017",NA
NA,"MidGreenup","45_43","2001",NA
NA,"MidGreenup","45_43","2002",NA
NA,"MidGreenup","45_43","2003",NA
NA,"MidGreenup","45_43","2004",NA
2005-04-12,"MidGreenup","45_43","2005",NA
NA,"MidGreenup","45_43","2006",NA
NA,"MidGreenup","45_43","2007",NA
NA,"MidGreenup","45_43","2008",NA
NA,"MidGreenup","45_43","2009",NA
NA,"MidGreenup","45_43","2010",NA
NA,"MidGreenup","45_43","2011",NA
NA,"MidGreenup","45_43","2012",NA
NA,"MidGreenup","45_43","2013",NA
NA,"MidGreenup","45_43","2014",NA
NA,"MidGreenup","45_43","2015",NA
NA,"MidGreenup","45_43","2016",NA
NA,"MidGreenup","45_43","2017",NA
NA,"MidGreenup","45_44","2001",NA
NA,"MidGreenup","45_44","2002",NA
NA,"MidGreenup","45_44","2003",NA
NA,"MidGreenup","45_44","2004",NA
2005-04-02,"MidGreenup","45_44","2005",NA
NA,"MidGreenup","45_44","2006",NA
NA,"MidGreenup","45_44","2007",NA
NA,"MidGreenup","45_44","2008",NA
NA,"MidGreenup","45_44","2009",NA
NA,"MidGreenup","45_44","2010",NA
2011-04-05,"MidGreenup","45_44","2011",NA
NA,"MidGreenup","45_44","2012",NA
NA,"MidGreenup","45_44","2013",NA
NA,"MidGreenup","45_44","2014",NA
NA,"MidGreenup","45_44","2015",NA
2016-03-19,"MidGreenup","45_44","2016",NA
NA,"MidGreenup","45_44","2017",NA
NA,"MidGreenup","45_45","2001",NA
NA,"MidGreenup","45_45","2002",NA
NA,"MidGreenup","45_45","2003",NA
NA,"MidGreenup","45_45","2004",NA
2005-04-02,"MidGreenup","45_45","2005",NA
NA,"MidGreenup","45_45","2006",NA
NA,"MidGreenup","45_45","2007",NA
NA,"MidGreenup","45_45","2008",NA
NA,"MidGreenup","45_45","2009",NA
NA,"MidGreenup","45_45","2010",NA
2011-04-05,"MidGreenup","45_45","2011",NA
NA,"MidGreenup","45_45","2012",NA
NA,"MidGreenup","45_45","2013",NA
NA,"MidGreenup","45_45","2014",NA
NA,"MidGreenup","45_45","2015",NA
2016-03-19,"MidGreenup","45_45","2016",NA
NA,"MidGreenup","45_45","2017",NA
NA,"Peak","43_43","2001",NA
NA,"Peak","43_43","2002",NA
NA,"Peak","43_43","2003",NA
NA,"Peak","43_43","2004",NA
2005-05-18,"Peak","43_43","2005",NA
NA,"Peak","43_43","2006",NA
NA,"Peak","43_43","2007",NA
NA,"Peak","43_43","2008",NA
NA,"Peak","43_43","2009",NA
NA,"Peak","43_43","2010",NA
2011-05-21,"Peak","43_43","2011",NA
NA,"Peak","43_43","2012",NA
NA,"Peak","43_43","2013",NA
NA,"Peak","43_43","2014",NA
NA,"Peak","43_43","2015",NA
2016-05-06,"Peak","43_43","2016",NA
NA,"Peak","43_43","2017",NA
NA,"Peak","43_44","2001",NA
NA,"Peak","43_44","2002",NA
NA,"Peak","43_44","2003",NA
NA,"Peak","43_44","2004",NA
2005-05-18,"Peak","43_44","2005",NA
NA,"Peak","43_44","2006",NA
NA,"Peak","43_44","2007",NA
NA,"Peak","43_44","2008",NA
NA,"Peak","43_44","2009",NA
NA,"Peak","43_44","2010",NA
2011-05-21,"Peak","43_44","2011",NA
NA,"Peak","43_44","2012",NA
NA,"Peak","43_44","2013",NA
NA,"Peak","43_44","2014",NA
NA,"Peak","43_44","2015",NA
2016-05-06,"Peak","43_44","2016",NA
NA,"Peak","43_44","2017",NA
NA,"Peak","43_45","2001",NA
NA,"Peak","43_45","2002",NA
NA,"Peak","43_45","2003",NA
NA,"Peak","43_45","2004",NA
2005-05-15,"Peak","43_45","2005",NA
NA,"Peak","43_45","2006",NA
NA,"Peak","43_45","2007",NA
NA,"Peak","43_45","2008",NA
NA,"Peak","43_45","2009",NA
NA,"Peak","43_45","2010",NA
2011-05-16,"Peak","43_45","2011",NA
NA,"Peak","43_45","2012",NA
2013-04-14,"Peak","43_45","2013",NA
NA,"Peak","43_45","2014",NA
NA,"Peak","43_45","2015",NA
2016-05-07,"Peak","43_45","2016",NA
2017-05-13,"Peak","43_45","2017",NA
NA,"Peak","44_45","2001",NA
NA,"Peak","44_45","2002",NA
NA,"Peak","44_45","2003",NA
NA,"Peak","44_45","2004",NA
2005-05-14,"Peak","44_45","2005",NA
NA,"Peak","44_45","2006",NA
NA,"Peak","44_45","2007",NA
NA,"Peak","44_45","2008",NA
NA,"Peak","44_45","2009",NA
NA,"Peak","44_45","2010",NA
2011-05-26,"Peak","44_45","2011",NA
NA,"Peak","44_45","2012",NA
NA,"Peak","44_45","2013",NA
NA,"Peak","44_45","2014",NA
NA,"Peak","44_45","2015",NA
2016-05-08,"Peak","44_45","2016",NA
NA,"Peak","44_45","2017",NA
NA,"Peak","44_44","2001",NA
NA,"Peak","44_44","2002",NA
NA,"Peak","44_44","2003",NA
NA,"Peak","44_44","2004",NA
2005-05-14,"Peak","44_44","2005",NA
NA,"Peak","44_44","2006",NA
NA,"Peak","44_44","2007",NA
NA,"Peak","44_44","2008",NA
NA,"Peak","44_44","2009",NA
NA,"Peak","44_44","2010",NA
2011-05-26,"Peak","44_44","2011",NA
NA,"Peak","44_44","2012",NA
NA,"Peak","44_44","2013",NA
NA,"Peak","44_44","2014",NA
NA,"Peak","44_44","2015",NA
2016-05-08,"Peak","44_44","2016",NA
NA,"Peak","44_44","2017",NA
NA,"Peak","44_43","2001",NA
NA,"Peak","44_43","2002",NA
NA,"Peak","44_43","2003",NA
NA,"Peak","44_43","2004",NA
2005-05-14,"Peak","44_43","2005",NA
NA,"Peak","44_43","2006",NA
NA,"Peak","44_43","2007",NA
NA,"Peak","44_43","2008",NA
NA,"Peak","44_43","2009",NA
NA,"Peak","44_43","2010",NA
2011-05-26,"Peak","44_43","2011",NA
NA,"Peak","44_43","2012",NA
NA,"Peak","44_43","2013",NA
NA,"Peak","44_43","2014",NA
NA,"Peak","44_43","2015",NA
2016-05-08,"Peak","44_43","2016",NA
NA,"Peak","44_43","2017",NA
NA,"Peak","45_43","2001",NA
NA,"Peak","45_43","2002",NA
NA,"Peak","45_43","2003",NA
NA,"Peak","45_43","2004",NA
2005-05-19,"Peak","45_43","2005",NA
NA,"Peak","45_43","2006",NA
NA,"Peak","45_43","2007",NA
NA,"Peak","45_43","2008",NA
NA,"Peak","45_43","2009",NA
NA,"Peak","45_43","2010",NA
NA,"Peak","45_43","2011",NA
NA,"Peak","45_43","2012",NA
NA,"Peak","45_43","2013",NA
NA,"Peak","45_43","2014",NA
NA,"Peak","45_43","2015",NA
NA,"Peak","45_43","2016",NA
NA,"Peak","45_43","2017",NA
NA,"Peak","45_44","2001",NA
NA,"Peak","45_44","2002",NA
NA,"Peak","45_44","2003",NA
NA,"Peak","45_44","2004",NA
2005-05-14,"Peak","45_44","2005",NA
NA,"Peak","45_44","2006",NA
NA,"Peak","45_44","2007",NA
NA,"Peak","45_44","2008",NA
NA,"Peak","45_44","2009",NA
NA,"Peak","45_44","2010",NA
2011-05-26,"Peak","45_44","2011",NA
NA,"Peak","45_44","2012",NA
NA,"Peak","45_44","2013",NA
NA,"Peak","45_44","2014",NA
NA,"Peak","45_44","2015",NA
2016-05-08,"Peak","45_44","2016",NA
NA,"Peak","45_44","2017",NA
NA,"Peak","45_45","2001",NA
NA,"Peak","45_45","2002",NA
NA,"Peak","45_45","2003",NA
NA,"Peak","45_45","2004",NA
2005-05-14,"Peak","45_45","2005",NA
NA,"Peak","45_45","2006",NA
NA,"Peak","45_45","2007",NA
NA,"Peak","45_45","2008",NA
NA,"Peak","45_45","2009",NA
NA,"Peak","45_45","2010",NA
2011-05-26,"Peak","45_45","2011",NA
NA,"Peak","45_45","2012",NA
NA,"Peak","45_45","2013",NA
NA,"Peak","45_45","2014",NA
NA,"Peak","45_45","2015",NA
2016-05-08,"Peak","45_45","2016",NA
NA,"Peak","45_45","2017",NA
NA,"Senescence","43_43","2001",NA
NA,"Senescence","43_43","2002",NA
NA,"Senescence","43_43","2003",NA
NA,"Senescence","43_43","2004",NA
2005-06-07,"Senescence","43_43","2005",NA
NA,"Senescence","43_43","2006",NA
NA,"Senescence","43_43","2007",NA
NA,"Senescence","43_43","2008",NA
NA,"Senescence","43_43","2009",NA
NA,"Senescence","43_43","2010",NA
2011-06-07,"Senescence","43_43","2011",NA
NA,"Senescence","43_43","2012",NA
NA,"Senescence","43_43","2013",NA
NA,"Senescence","43_43","2014",NA
NA,"Senescence","43_43","2015",NA
2016-05-18,"Senescence","43_43","2016",NA
NA,"Senescence","43_43","2017",NA
NA,"Senescence","43_44","2001",NA
NA,"Senescence","43_44","2002",NA
NA,"Senescence","43_44","2003",NA
NA,"Senescence","43_44","2004",NA
2005-06-07,"Senescence","43_44","2005",NA
NA,"Senescence","43_44","2006",NA
NA,"Senescence","43_44","2007",NA
NA,"Senescence","43_44","2008",NA
NA,"Senescence","43_44","2009",NA
NA,"Senescence","43_44","2010",NA
2011-06-07,"Senescence","43_44","2011",NA
NA,"Senescence","43_44","2012",NA
NA,"Senescence","43_44","2013",NA
NA,"Senescence","43_44","2014",NA
NA,"Senescence","43_44","2015",NA
2016-05-18,"Senescence","43_44","2016",NA
NA,"Senescence","43_44","2017",NA
NA,"Senescence","43_45","2001",NA
NA,"Senescence","43_45","2002",NA
NA,"Senescence","43_45","2003",NA
NA,"Senescence","43_45","2004",NA
2005-06-03,"Senescence","43_45","2005",NA
NA,"Senescence","43_45","2006",NA
NA,"Senescence","43_45","2007",NA
NA,"Senescence","43_45","2008",NA
NA,"Senescence","43_45","2009",NA
NA,"Senescence","43_45","2010",NA
2011-06-05,"Senescence","43_45","2011",NA
NA,"Senescence","43_45","2012",NA
2013-04-28,"Senescence","43_45","2013",NA
NA,"Senescence","43_45","2014",NA
NA,"Senescence","43_45","2015",NA
2016-05-19,"Senescence","43_45","2016",NA
2017-05-27,"Senescence","43_45","2017",NA
NA,"Senescence","44_45","2001",NA
NA,"Senescence","44_45","2002",NA
NA,"Senescence","44_45","2003",NA
NA,"Senescence","44_45","2004",NA
2005-06-06,"Senescence","44_45","2005",NA
NA,"Senescence","44_45","2006",NA
NA,"Senescence","44_45","2007",NA
NA,"Senescence","44_45","2008",NA
NA,"Senescence","44_45","2009",NA
NA,"Senescence","44_45","2010",NA
2011-06-10,"Senescence","44_45","2011",NA
NA,"Senescence","44_45","2012",NA
NA,"Senescence","44_45","2013",NA
NA,"Senescence","44_45","2014",NA
NA,"Senescence","44_45","2015",NA
2016-05-21,"Senescence","44_45","2016",NA
NA,"Senescence","44_45","2017",NA
NA,"Senescence","44_44","2001",NA
NA,"Senescence","44_44","2002",NA
NA,"Senescence","44_44","2003",NA
NA,"Senescence","44_44","2004",NA
2005-06-06,"Senescence","44_44","2005",NA
NA,"Senescence","44_44","2006",NA
NA,"Senescence","44_44","2007",NA
NA,"Senescence","44_44","2008",NA
NA,"Senescence","44_44","2009",NA
NA,"Senescence","44_44","2010",NA
2011-06-10,"Senescence","44_44","2011",NA
NA,"Senescence","44_44","2012",NA
NA,"Senescence","44_44","2013",NA
NA,"Senescence","44_44","2014",NA
NA,"Senescence","44_44","2015",NA
2016-05-21,"Senescence","44_44","2016",NA
NA,"Senescence","44_44","2017",NA
NA,"Senescence","44_43","2001",NA
NA,"Senescence","44_43","2002",NA
NA,"Senescence","44_43","2003",NA
NA,"Senescence","44_43","2004",NA
2005-06-06,"Senescence","44_43","2005",NA
NA,"Senescence","44_43","2006",NA
NA,"Senescence","44_43","2007",NA
NA,"Senescence","44_43","2008",NA
NA,"Senescence","44_43","2009",NA
NA,"Senescence","44_43","2010",NA
2011-06-10,"Senescence","44_43","2011",NA
NA,"Senescence","44_43","2012",NA
NA,"Senescence","44_43","2013",NA
NA,"Senescence","44_43","2014",NA
NA,"Senescence","44_43","2015",NA
2016-05-21,"Senescence","44_43","2016",NA
NA,"Senescence","44_43","2017",NA
NA,"Senescence","45_43","2001",NA
NA,"Senescence","45_43","2002",NA
NA,"Senescence","45_43","2003",NA
NA,"Senescence","45_43","2004",NA
2005-06-07,"Senescence","45_43","2005",NA
NA,"Senescence","45_43","2006",NA
NA,"Senescence","45_43","2007",NA
NA,"Senescence","45_43","2008",NA
NA,"Senescence","45_43","2009",NA
NA,"Senescence","45_43","2010",NA
NA,"Senescence","45_43","2011",NA
NA,"Senescence","45_43","2012",NA
NA,"Senescence","45_43","2013",NA
NA,"Senescence","45_43","2014",NA
NA,"Senescence","45_43","2015",NA
NA,"Senescence","45_43","2016",NA
NA,"Senescence","45_43","2017",NA
NA,"Senescence","45_44","2001",NA
NA,"Senescence","45_44","2002",NA
NA,"Senescence","45_44","2003",NA
NA,"Senescence","45_44","2004",NA
2005-06-06,"Senescence","45_44","2005",NA
NA,"Senescence","45_44","2006",NA
NA,"Senescence","45_44","2007",NA
NA,"Senescence","45_44","2008",NA
NA,"Senescence","45_44","2009",NA
NA,"Senescence","45_44","2010",NA
2011-06-10,"Senescence","45_44","2011",NA
NA,"Senescence","45_44","2012",NA
NA,"Senescence","45_44","2013",NA
NA,"Senescence","45_44","2014",NA
NA,"Senescence","45_44","2015",NA
2016-05-21,"Senescence","45_44","2016",NA
NA,"Senescence","45_44","2017",NA
NA,"Senescence","45_45","2001",NA
NA,"Senescence","45_45","2002",NA
NA,"Senescence","45_45","2003",NA
NA,"Senescence","45_45","2004",NA
2005-06-06,"Senescence","45_45","2005",NA
NA,"Senescence","45_45","2006",NA
NA,"Senescence","45_45","2007",NA
NA,"Senescence","45_45","2008",NA
NA,"Senescence","45_45","2009",NA
NA,"Senescence","45_45","2010",NA
2011-06-10,"Senescence","45_45","2011",NA
NA,"Senescence","45_45","2012",NA
NA,"Senescence","45_45","2013",NA
NA,"Senescence","45_45","2014",NA
NA,"Senescence","45_45","2015",NA
2016-05-21,"Senescence","45_45","2016",NA
NA,"Senescence","45_45","2017",NA
NA,"QA_Overall","43_43","2001",NA
NA,"QA_Overall","43_43","2002",NA
NA,"QA_Overall","43_43","2003",NA
NA,"QA_Overall","43_43","2004",NA
1970-01-01,"QA_Overall","43_43","2005",NA
NA,"QA_Overall","43_43","2006",NA
NA,"QA_Overall","43_43","2007",NA
NA,"QA_Overall","43_43","2008",NA
NA,"QA_Overall","43_43","2009",NA
NA,"QA_Overall","43_43","2010",NA
1970-01-01,"QA_Overall","43_43","2011",NA
NA,"QA_Overall","43_43","2012",NA
NA,"QA_Overall","43_43","2013",NA
NA,"QA_Overall","43_43","2014",NA
NA,"QA_Overall","43_43","2015",NA
1970-01-01,"QA_Overall","43_43","2016",NA
NA,"QA_Overall","43_43","2017",NA
NA,"QA_Overall","43_44","2001",NA
NA,"QA_Overall","43_44","2002",NA
NA,"QA_Overall","43_44","2003",NA
NA,"QA_Overall","43_44","2004",NA
1970-01-01,"QA_Overall","43_44","2005",NA
NA,"QA_Overall","43_44","2006",NA
NA,"QA_Overall","43_44","2007",NA
NA,"QA_Overall","43_44","2008",NA
NA,"QA_Overall","43_44","2009",NA
NA,"QA_Overall","43_44","2010",NA
1970-01-01,"QA_Overall","43_44","2011",NA
NA,"QA_Overall","43_44","2012",NA
NA,"QA_Overall","43_44","2013",NA
NA,"QA_Overall","43_44","2014",NA
NA,"QA_Overall","43_44","2015",NA
1970-01-01,"QA_Overall","43_44","2016",NA
NA,"QA_Overall","43_44","2017",NA
NA,"QA_Overall","43_45","2001",NA
NA,"QA_Overall","43_45","2002",NA
NA,"QA_Overall","43_45","2003",NA
NA,"QA_Overall","43_45","2004",NA
1970-01-01,"QA_Overall","43_45","2005",NA
NA,"QA_Overall","43_45","2006",NA
NA,"QA_Overall","43_45","2007",NA
NA,"QA_Overall","43_45","2008",NA
NA,"QA_Overall","43_45","2009",NA
NA,"QA_Overall","43_45","2010",NA
1970-01-01,"QA_Overall","43_45","2011",NA
NA,"QA_Overall","43_45","2012",NA
1970-01-01,"QA_Overall","43_45","2013",NA
NA,"QA_Overall","43_45","2014",NA
NA,"QA_Overall","43_45","2015",NA
1970-01-01,"QA_Overall","43_45","2016",NA
1970-01-01,"QA_Overall","43_45","2017",NA
NA,"QA_Overall","44_45","2001",NA
NA,"QA_Overall","44_45","2002",NA
NA,"QA_Overall","44_45","2003",NA
NA,"QA_Overall","44_45","2004",NA
1970-01-01,"QA_Overall","44_45","2005",NA
NA,"QA_Overall","44_45","2006",NA
NA,"QA_Overall","44_45","2007",NA
NA,"QA_Overall","44_45","2008",NA
NA,"QA_Overall","44_45","2009",NA
NA,"QA_Overall","44_45","2010",NA
1970-01-01,"QA_Overall","44_45","2011",NA
NA,"QA_Overall","44_45","2012",NA
NA,"QA_Overall","44_45","2013",NA
NA,"QA_Overall","44_45","2014",NA
NA,"QA_Overall","44_45","2015",NA
1970-01-01,"QA_Overall","44_45","2016",NA
NA,"QA_Overall","44_45","2017",NA
NA,"QA_Overall","44_44","2001",NA
NA,"QA_Overall","44_44","2002",NA
NA,"QA_Overall","44_44","2003",NA
NA,"QA_Overall","44_44","2004",NA
1970-01-01,"QA_Overall","44_44","2005",NA
NA,"QA_Overall","44_44","2006",NA
NA,"QA_Overall","44_44","2007",NA
NA,"QA_Overall","44_44","2008",NA
NA,"QA_Overall","44_44","2009",NA
NA,"QA_Overall","44_44","2010",NA
1970-01-01,"QA_Overall","44_44","2011",NA
NA,"QA_Overall","44_44","2012",NA
NA,"QA_Overall","44_44","2013",NA
NA,"QA_Overall","44_44","2014",NA
NA,"QA_Overall","44_44","2015",NA
1970-01-01,"QA_Overall","44_44","2016",NA
NA,"QA_Overall","44_44","2017",NA
NA,"QA_Overall","44_43","2001",NA
NA,"QA_Overall","44_43","2002",NA
NA,"QA_Overall","44_43","2003",NA
NA,"QA_Overall","44_43","2004",NA
1970-01-01,"QA_Overall","44_43","2005",NA
NA,"QA_Overall","44_43","2006",NA
NA,"QA_Overall","44_43","2007",NA
NA,"QA_Overall","44_43","2008",NA
NA,"QA_Overall","44_43","2009",NA
NA,"QA_Overall","44_43","2010",NA
1970-01-01,"QA_Overall","44_43","2011",NA
NA,"QA_Overall","44_43","2012",NA
NA,"QA_Overall","44_43","2013",NA
NA,"QA_Overall","44_43","2014",NA
NA,"QA_Overall","44_43","2015",NA
1970-01-01,"QA_Overall","44_43","2016",NA
NA,"QA_Overall","44_43","2017",NA
NA,"QA_Overall","45_43","2001",NA
NA,"QA_Overall","45_43","2002",NA
NA,"QA_Overall","45_43","2003",NA
NA,"QA_Overall","45_43","2004",NA
1970-01-01,"QA_Overall","45_43","2005",NA
NA,"QA_Overall","45_43","2006",NA
NA,"QA_Overall","45_43","2007",NA
NA,"QA_Overall","45_43","2008",NA
NA,"QA_Overall","45_43","2009",NA
NA,"QA_Overall","45_43","2010",NA
NA,"QA_Overall","45_43","2011",NA
NA,"QA_Overall","45_43","2012",NA
NA,"QA_Overall","45_43","2013",NA
NA,"QA_Overall","45_43","2014",NA
NA,"QA_Overall","45_43","2015",NA
NA,"QA_Overall","45_43","2016",NA
NA,"QA_Overall","45_43","2017",NA
NA,"QA_Overall","45_44","2001",NA
NA,"QA_Overall","45_44","2002",NA
NA,"QA_Overall","45_44","2003",NA
NA,"QA_Overall","45_44","2004",NA
1970-01-01,"QA_Overall","45_44","2005",NA
NA,"QA_Overall","45_44","2006",NA
NA,"QA_Overall","45_44","2007",NA
NA,"QA_Overall","45_44","2008",NA
NA,"QA_Overall","45_44","2009",NA
NA,"QA_Overall","45_44","2010",NA
1970-01-01,"QA_Overall","45_44","2011",NA
NA,"QA_Overall","45_44","2012",NA
NA,"QA_Overall","45_44","2013",NA
NA,"QA_Overall","45_44","2014",NA
NA,"QA_Overall","45_44","2015",NA
1970-01-01,"QA_Overall","45_44","2016",NA
NA,"QA_Overall","45_44","2017",NA
NA,"QA_Overall","45_45","2001",NA
NA,"QA_Overall","45_45","2002",NA
NA,"QA_Overall","45_45","2003",NA
NA,"QA_Overall","45_45","2004",NA
1970-01-01,"QA_Overall","45_45","2005",NA
NA,"QA_Overall","45_45","2006",NA
NA,"QA_Overall","45_45","2007",NA
NA,"QA_Overall","45_45","2008",NA
NA,"QA_Overall","45_45","2009",NA
NA,"QA_Overall","45_45","2010",NA
1970-01-01,"QA_Overall","45_45","2011",NA
NA,"QA_Overall","45_45","2012",NA
NA,"QA_Overall","45_45","2013",NA
NA,"QA_Overall","45_45","2014",NA
NA,"QA_Overall","45_45","2015",NA
1970-01-01,"QA_Overall","45_45","2016",NA
NA,"QA_Overall","45_45","2017",NA
NA,"QA_Detailed","43_43","2001",NA
NA,"QA_Detailed","43_43","2002",NA
NA,"QA_Detailed","43_43","2003",NA
NA,"QA_Detailed","43_43","2004",NA
1970-01-02,"QA_Detailed","43_43","2005",NA
NA,"QA_Detailed","43_43","2006",NA
NA,"QA_Detailed","43_43","2007",NA
NA,"QA_Detailed","43_43","2008",NA
NA,"QA_Detailed","43_43","2009",NA
NA,"QA_Detailed","43_43","2010",NA
1970-01-02,"QA_Detailed","43_43","2011",NA
NA,"QA_Detailed","43_43","2012",NA
NA,"QA_Detailed","43_43","2013",NA
NA,"QA_Detailed","43_43","2014",NA
NA,"QA_Detailed","43_43","2015",NA
1970-01-02,"QA_Detailed","43_43","2016",NA
NA,"QA_Detailed","43_43","2017",NA
NA,"QA_Detailed","43_44","2001",NA
NA,"QA_Detailed","43_44","2002",NA
NA,"QA_Detailed","43_44","2003",NA
NA,"QA_Detailed","43_44","2004",NA
1970-01-02,"QA_Detailed","43_44","2005",NA
NA,"QA_Detailed","43_44","2006",NA
NA,"QA_Detailed","43_44","2007",NA
NA,"QA_Detailed","43_44","2008",NA
NA,"QA_Detailed","43_44","2009",NA
NA,"QA_Detailed","43_44","2010",NA
1970-01-02,"QA_Detailed","43_44","2011",NA
NA,"QA_Detailed","43_44","2012",NA
NA,"QA_Detailed","43_44","2013",NA
NA,"QA_Detailed","43_44","2014",NA
NA,"QA_Detailed","43_44","2015",NA
1970-01-02,"QA_Detailed","43_44","2016",NA
NA,"QA_Detailed","43_44","2017",NA
NA,"QA_Detailed","43_45","2001",NA
NA,"QA_Detailed","43_45","2002",NA
NA,"QA_Detailed","43_45","2003",NA
NA,"QA_Detailed","43_45","2004",NA
1970-01-02,"QA_Detailed","43_45","2005",NA
NA,"QA_Detailed","43_45","2006",NA
NA,"QA_Detailed","43_45","2007",NA
NA,"QA_Detailed","43_45","2008",NA
NA,"QA_Detailed","43_45","2009",NA
NA,"QA_Detailed","43_45","2010",NA
1970-01-03,"QA_Detailed","43_45","2011",NA
NA,"QA_Detailed","43_45","2012",NA
1970-01-03,"QA_Detailed","43_45","2013",NA
NA,"QA_Detailed","43_45","2014",NA
NA,"QA_Detailed","43_45","2015",NA
1970-01-02,"QA_Detailed","43_45","2016",NA
1970-01-01,"QA_Detailed","43_45","2017",NA
NA,"QA_Detailed","44_45","2001",NA
NA,"QA_Detailed","44_45","2002",NA
NA,"QA_Detailed","44_45","2003",NA
NA,"QA_Detailed","44_45","2004",NA
1970-01-01,"QA_Detailed","44_45","2005",NA
NA,"QA_Detailed","44_45","2006",NA
NA,"QA_Detailed","44_45","2007",NA
NA,"QA_Detailed","44_45","2008",NA
NA,"QA_Detailed","44_45","2009",NA
NA,"QA_Detailed","44_45","2010",NA
1970-01-01,"QA_Detailed","44_45","2011",NA
NA,"QA_Detailed","44_45","2012",NA
NA,"QA_Detailed","44_45","2013",NA
NA,"QA_Detailed","44_45","2014",NA
NA,"QA_Detailed","44_45","2015",NA
1970-01-02,"QA_Detailed","44_45","2016",NA
NA,"QA_Detailed","44_45","2017",NA
NA,"QA_Detailed","44_44","2001",NA
NA,"QA_Detailed","44_44","2002",NA
NA,"QA_Detailed","44_44","2003",NA
NA,"QA_Detailed","44_44","2004",NA
1970-01-01,"QA_Detailed","44_44","2005",NA
NA,"QA_Detailed","44_44","2006",NA
NA,"QA_Detailed","44_44","2007",NA
NA,"QA_Detailed","44_44","2008",NA
NA,"QA_Detailed","44_44","2009",NA
NA,"QA_Detailed","44_44","2010",NA
1970-01-01,"QA_Detailed","44_44","2011",NA
NA,"QA_Detailed","44_44","2012",NA
NA,"QA_Detailed","44_44","2013",NA
NA,"QA_Detailed","44_44","2014",NA
NA,"QA_Detailed","44_44","2015",NA
1970-01-02,"QA_Detailed","44_44","2016",NA
NA,"QA_Detailed","44_44","2017",NA
NA,"QA_Detailed","44_43","2001",NA
NA,"QA_Detailed","44_43","2002",NA
NA,"QA_Detailed","44_43","2003",NA
NA,"QA_Detailed","44_43","2004",NA
1970-01-01,"QA_Detailed","44_43","2005",NA
NA,"QA_Detailed","44_43","2006",NA
NA,"QA_Detailed","44_43","2007",NA
NA,"QA_Detailed","44_43","2008",NA
NA,"QA_Detailed","44_43","2009",NA
NA,"QA_Detailed","44_43","2010",NA
1970-01-01,"QA_Detailed","44_43","2011",NA
NA,"QA_Detailed","44_43","2012",NA
NA,"QA_Detailed","44_43","2013",NA
NA,"QA_Detailed","44_43","2014",NA
NA,"QA_Detailed","44_43","2015",NA
1970-01-02,"QA_Detailed","44_43","2016",NA
NA,"QA_Detailed","44_43","2017",NA
NA,"QA_Detailed","45_43","2001",NA
NA,"QA_Detailed","45_43","2002",NA
NA,"QA_Detailed","45_43","2003",NA
NA,"QA_Detailed","45_43","2004",NA
1970-01-01,"QA_Detailed","45_43","2005",NA
NA,"QA_Detailed","45_43","2006",NA
NA,"QA_Detailed","45_43","2007",NA
NA,"QA_Detailed","45_43","2008",NA
NA,"QA_Detailed","45_43","2009",NA
NA,"QA_Detailed","45_43","2010",NA
NA,"QA_Detailed","45_43","2011",NA
NA,"QA_Detailed","45_43","2012",NA
NA,"QA_Detailed","45_43","2013",NA
NA,"QA_Detailed","45_43","2014",NA
NA,"QA_Detailed","45_43","2015",NA
NA,"QA_Detailed","45_43","2016",NA
NA,"QA_Detailed","45_43","2017",NA
NA,"QA_Detailed","45_44","2001",NA
NA,"QA_Detailed","45_44","2002",NA
NA,"QA_Detailed","45_44","2003",NA
NA,"QA_Detailed","45_44","2004",NA
1970-01-01,"QA_Detailed","45_44","2005",NA
NA,"QA_Detailed","45_44","2006",NA
NA,"QA_Detailed","45_44","2007",NA
NA,"QA_Detailed","45_44","2008",NA
