SiteID,days_needed,tmean,year,gdd0base,gdd10base,agdd0base,agdd10base
DSNY,2017-01-25,16.1979999542236,2017,16.1979999542236,6.19799995422363,466.767017364502,219.518016815186
DSNY,2017-01-26,17.8650016784668,2017,17.8650016784668,7.8650016784668,484.632019042969,227.383018493652
DSNY,2017-01-27,21.609001159668,2017,21.609001159668,11.609001159668,506.241020202637,238.99201965332
DSNY,2017-01-28,14.0200004577637,2017,14.0200004577637,4.02000045776367,520.2610206604,243.012020111084
DSNY,2017-01-29,11.153000831604,2017,11.153000831604,1.153000831604,531.414021492004,244.165020942688
DSNY,2017-01-30,10.5830001831055,2017,10.5830001831055,0.583000183105469,541.99702167511,244.748021125793
DSNY,2017-01-31,10.3140001296997,2017,10.3140001296997,0.314000129699707,552.31102180481,245.062021255493
DSNY,2017-02-01,12.7490005493164,2017,12.7490005493164,2.74900054931641,565.060022354126,247.81102180481
DSNY,2017-02-02,15.3880004882813,2017,15.3880004882813,5.38800048828125,580.448022842407,253.199022293091
DSNY,2017-02-03,18.1270008087158,2017,18.1270008087158,8.12700080871582,598.575023651123,261.326023101807
DSNY,2017-02-04,19.5290012359619,2017,19.5290012359619,9.52900123596191,618.104024887085,270.855024337769
DSNY,2017-02-05,18.4409999847412,2017,18.4409999847412,8.44099998474121,636.545024871826,279.29602432251
DSNY,2017-02-06,17.7720012664795,2017,17.7720012664795,7.77200126647949,654.317026138306,287.068025588989
DSNY,2017-02-07,18.9710006713867,2017,18.9710006713867,8.97100067138672,673.288026809692,296.039026260376
DSNY,2017-02-08,21.4130001068115,2017,21.4130001068115,11.4130001068115,694.701026916504,307.452026367188
DSNY,2017-02-09,22.1160011291504,2017,22.1160011291504,12.1160011291504,716.817028045654,319.568027496338
DSNY,2017-02-10,18.3860015869141,2017,18.3860015869141,8.38600158691406,735.203029632568,327.954029083252
DSNY,2017-02-11,15.7410011291504,2017,15.7410011291504,5.74100112915039,750.944030761719,333.695030212402
DSNY,2017-02-12,18.4540004730225,2017,18.4540004730225,8.45400047302246,769.398031234741,342.149030685425
DSNY,2017-02-13,19.9180011749268,2017,19.9180011749268,9.91800117492676,789.316032409668,352.067031860352
DSNY,2017-02-14,19.9150009155273,2017,19.9150009155273,9.91500091552734,809.231033325195,361.982032775879
DSNY,2017-02-15,21.2830009460449,2017,21.2830009460449,11.2830009460449,830.51403427124,373.265033721924
DSNY,2017-02-16,21.121000289917,2017,21.121000289917,11.121000289917,851.635034561157,384.386034011841
DSNY,2017-02-17,13.8880004882813,2017,13.8880004882813,3.88800048828125,865.523035049438,388.274034500122
DSNY,2017-02-18,15.7310009002686,2017,15.7310009002686,5.73100090026855,881.254035949707,394.005035400391
DSNY,2017-02-19,19.3240013122559,2017,19.3240013122559,9.32400131225586,900.578037261963,403.329036712646
DSNY,2017-02-20,19.7410011291504,2017,19.7410011291504,9.74100112915039,920.319038391113,413.070037841797
DSNY,2017-02-21,20.6410007476807,2017,20.6410007476807,10.6410007476807,940.960039138794,423.711038589478
DSNY,2017-02-22,20.7180004119873,2017,20.7180004119873,10.7180004119873,961.678039550781,434.429039001465
DSNY,2017-02-23,18.3350009918213,2017,18.3350009918213,8.33500099182129,980.013040542603,442.764039993286
DSNY,2017-02-24,20.6190013885498,2017,20.6190013885498,10.6190013885498,1000.63204193115,453.383041381836
DSNY,2017-02-25,21.7750015258789,2017,21.7750015258789,11.7750015258789,1022.40704345703,465.158042907715
DSNY,2017-02-26,20.5580005645752,2017,20.5580005645752,10.5580005645752,1042.96504402161,475.71604347229
DSNY,2017-02-27,18.818000793457,2017,18.818000793457,8.81800079345703,1061.78304481506,484.534044265747
DSNY,2017-02-28,22.6450004577637,2017,22.6450004577637,12.6450004577637,1084.42804527283,497.179044723511
DSNY,2017-03-01,23.5500011444092,2017,23.5500011444092,13.5500011444092,1107.97804641724,510.72904586792
DSNY,2017-03-02,23.8360004425049,2017,23.8360004425049,13.8360004425049,1131.81404685974,524.565046310425
DSNY,2017-03-03,22.238000869751,2017,22.238000869751,12.238000869751,1154.05204772949,536.803047180176
DSNY,2017-03-04,17.375,2017,17.375,7.375,1171.42704772949,544.178047180176
DSNY,2017-03-05,18.0690002441406,2017,18.0690002441406,8.06900024414063,1189.49604797363,552.247047424316
DSNY,2017-03-06,18.7360000610352,2017,18.7360000610352,8.73600006103516,1208.23204803467,560.983047485352
DSNY,2017-03-07,18.875,2017,18.875,8.875,1227.10704803467,569.858047485352
DSNY,2017-03-08,19.9090003967285,2017,19.9090003967285,9.90900039672852,1247.0160484314,579.76704788208
DSNY,2017-03-09,21.6080017089844,2017,21.6080017089844,11.6080017089844,1268.62405014038,591.375049591064
DSNY,2017-03-10,21.9780006408691,2017,21.9780006408691,11.9780006408691,1290.60205078125,603.353050231934
DSNY,2017-03-11,21.8740005493164,2017,21.8740005493164,11.8740005493164,1312.47605133057,615.22705078125
DSNY,2017-03-12,21.9440002441406,2017,21.9440002441406,11.9440002441406,1334.42005157471,627.171051025391
DSNY,2017-03-13,20.6490001678467,2017,20.6490001678467,10.6490001678467,1355.06905174255,637.820051193237
DSNY,2017-03-14,19.9740009307861,2017,19.9740009307861,9.97400093078613,1375.04305267334,647.794052124023
DSNY,2017-03-15,13.3210010528564,2017,13.3210010528564,3.32100105285645,1388.3640537262,651.11505317688
DSNY,2017-03-16,9.54700088500977,2017,9.54700088500977,-0,1397.91105461121,651.11505317688
DSNY,2017-03-17,11.2090005874634,2017,11.2090005874634,1.20900058746338,1409.12005519867,652.324053764343
DSNY,2017-03-18,14.8430004119873,2017,14.8430004119873,4.8430004119873,1423.96305561066,657.167054176331
DSNY,2017-03-19,18.1450004577637,2017,18.1450004577637,8.14500045776367,1442.10805606842,665.312054634094
DSNY,2017-03-20,17.3920001983643,2017,17.3920001983643,7.39200019836426,1459.50005626678,672.704054832458
DSNY,2017-03-21,17.1840000152588,2017,17.1840000152588,7.18400001525879,1476.68405628204,679.888054847717
DSNY,2017-03-22,19.9120006561279,2017,19.9120006561279,9.91200065612793,1496.59605693817,689.800055503845
DSNY,2017-03-23,22.3280010223389,2017,22.3280010223389,12.3280010223389,1518.92405796051,702.128056526184
DSNY,2017-03-24,20.617000579834,2017,20.617000579834,10.617000579834,1539.54105854034,712.745057106018
DSNY,2017-03-25,20.2090015411377,2017,20.2090015411377,10.2090015411377,1559.75006008148,722.954058647156
DSNY,2017-03-26,20.980001449585,2017,20.980001449585,10.980001449585,1580.73006153107,733.934060096741
DSNY,2017-03-27,21.5180015563965,2017,21.5180015563965,11.5180015563965,1602.24806308746,745.452061653137
DSNY,2017-03-28,21.355001449585,2017,21.355001449585,11.355001449585,1623.60306453705,756.807063102722
DSNY,2017-03-29,22.7610015869141,2017,22.7610015869141,12.7610015869141,1646.36406612396,769.568064689636
DSNY,2017-03-30,24.2810020446777,2017,24.2810020446777,14.2810020446777,1670.64506816864,783.849066734314
DSNY,2017-03-31,24.4770011901855,2017,24.4770011901855,14.4770011901855,1695.12206935883,798.3260679245
DSNY,2017-04-01,22.859001159668,2017,22.859001159668,12.859001159668,1717.98107051849,811.185069084167
DSNY,2017-04-02,23.9410018920898,2017,23.9410018920898,13.9410018920898,1741.92207241058,825.126070976257
DSNY,2017-04-03,26.0890007019043,2017,26.0890007019043,16.0890007019043,1768.01107311249,841.215071678162
DSNY,2017-04-04,26.6240005493164,2017,26.6240005493164,16.6240005493164,1794.6350736618,857.839072227478
DSNY,2017-04-05,24.8240013122559,2017,24.8240013122559,14.8240013122559,1819.45907497406,872.663073539734
DSNY,2017-04-06,27.7490005493164,2017,27.7490005493164,17.7490005493164,1847.20807552338,890.41207408905
DSNY,2017-04-07,19.4900016784668,2017,19.4900016784668,9.4900016784668,1866.69807720184,899.902075767517
DSNY,2017-04-08,15.3090009689331,2017,15.3090009689331,5.30900096893311,1882.00707817078,905.21107673645
DSNY,2017-04-09,16.7170009613037,2017,16.7170009613037,6.71700096130371,1898.72407913208,911.928077697754
DSNY,2017-04-10,19.7860012054443,2017,19.7860012054443,9.78600120544434,1918.51008033752,921.714078903198
DSNY,2017-04-11,20.2110004425049,2017,20.2110004425049,10.2110004425049,1938.72108078003,931.925079345703
DSNY,2017-04-12,21.3540000915527,2017,21.3540000915527,11.3540000915527,1960.07508087158,943.279079437256
DSNY,2017-04-13,21.7740001678467,2017,21.7740001678467,11.7740001678467,1981.84908103943,955.053079605103
DSNY,2017-04-14,20.8950004577637,2017,20.8950004577637,10.8950004577637,2002.74408149719,965.948080062866
DSNY,2017-04-15,22.2050018310547,2017,22.2050018310547,12.2050018310547,2024.94908332825,978.153081893921
DSNY,2017-04-16,21.5320014953613,2017,21.5320014953613,11.5320014953613,2046.48108482361,989.685083389282
DSNY,2017-04-17,22.064001083374,2017,22.064001083374,12.064001083374,2068.54508590698,1001.74908447266
DSNY,2017-04-18,22.7210006713867,2017,22.7210006713867,12.7210006713867,2091.26608657837,1014.47008514404
DSNY,2017-04-19,23.2350006103516,2017,23.2350006103516,13.2350006103516,2114.50108718872,1027.70508575439
DSNY,2017-04-20,22.7820014953613,2017,22.7820014953613,12.7820014953613,2137.28308868408,1040.48708724976
DSNY,2017-04-21,22.064001083374,2017,22.064001083374,12.064001083374,2159.34708976746,1052.55108833313
DSNY,2017-04-22,23.5410003662109,2017,23.5410003662109,13.5410003662109,2182.88809013367,1066.09208869934
DSNY,2017-04-23,24.8170013427734,2017,24.8170013427734,14.8170013427734,2207.70509147644,1080.90909004211
DSNY,2017-04-24,23.8480014801025,2017,23.8480014801025,13.8480014801025,2231.55309295654,1094.75709152222
DSNY,2017-04-25,21.6940002441406,2017,21.6940002441406,11.6940002441406,2253.24709320068,1106.45109176636
DSNY,2017-04-26,20.1560001373291,2017,20.1560001373291,10.1560001373291,2273.40309333801,1116.60709190369
DSNY,2017-04-27,24.1350002288818,2017,24.1350002288818,14.1350002288818,2297.53809356689,1130.74209213257
DSNY,2017-04-28,27.355001449585,2017,27.355001449585,17.355001449585,2324.89309501648,1148.09709358215
DSNY,2017-04-29,28.2470016479492,2017,28.2470016479492,18.2470016479492,2353.14009666443,1166.3440952301
DSNY,2017-04-30,27.3990020751953,2017,27.3990020751953,17.3990020751953,2380.53909873962,1183.7430973053
DSNY,2017-05-01,26.1470012664795,2017,26.1470012664795,16.1470012664795,2406.6861000061,1199.89009857178
DSNY,2017-05-02,27.3620014190674,2017,27.3620014190674,17.3620014190674,2434.04810142517,1217.25209999084
DSNY,2017-05-03,24.9340019226074,2017,24.9340019226074,14.9340019226074,2458.98210334778,1232.18610191345
DSNY,2017-05-04,25.4070014953613,2017,25.4070014953613,15.4070014953613,2484.38910484314,1247.59310340881
DSNY,2017-05-05,27.0260009765625,2017,27.0260009765625,17.0260009765625,2511.4151058197,1264.61910438538
DSNY,2017-05-06,20.6340007781982,2017,20.6340007781982,10.6340007781982,2532.0491065979,1275.25310516357
DSNY,2017-05-07,18.1360015869141,2017,18.1360015869141,8.13600158691406,2550.18510818481,1283.38910675049
DSNY,2017-05-08,21.9450016021729,2017,21.9450016021729,11.9450016021729,2572.13010978699,1295.33410835266
DSNY,2017-05-09,23.9700012207031,2017,23.9700012207031,13.9700012207031,2596.10011100769,1309.30410957336
DSNY,2017-05-10,24.3980007171631,2017,24.3980007171631,14.3980007171631,2620.49811172485,1323.70211029053
DSNY,2017-05-11,25.4670009613037,2017,25.4670009613037,15.4670009613037,2645.96511268616,1339.16911125183
DSNY,2017-05-12,27.2310009002686,2017,27.2310009002686,17.2310009002686,2673.19611358643,1356.4001121521
DSNY,2017-05-13,26.855001449585,2017,26.855001449585,16.855001449585,2700.05111503601,1373.25511360168
DSNY,2017-05-14,24.4490013122559,2017,24.4490013122559,14.4490013122559,2724.50011634827,1387.70411491394
DSNY,2017-05-15,25.7120018005371,2017,25.7120018005371,15.7120018005371,2750.2121181488,1403.41611671448
DSNY,2017-05-16,26.1440010070801,2017,26.1440010070801,16.1440010070801,2776.35611915588,1419.56011772156
DSNY,2017-05-17,27.003002166748,2017,27.003002166748,17.003002166748,2803.35912132263,1436.56311988831
DSNY,2017-05-18,27.2230014801025,2017,27.2230014801025,17.2230014801025,2830.58212280273,1453.78612136841
DSNY,2017-05-19,28.3010005950928,2017,28.3010005950928,18.3010005950928,2858.88312339783,1472.0871219635
DSNY,2017-05-20,27.9770011901855,2017,27.9770011901855,17.9770011901855,2886.86012458801,1490.06412315369
DSNY,2017-05-21,28.0290012359619,2017,28.0290012359619,18.0290012359619,2914.88912582397,1508.09312438965
DSNY,2017-05-22,27.8980007171631,2017,27.8980007171631,17.8980007171631,2942.78712654114,1525.99112510681
DSNY,2017-05-23,28.0330009460449,2017,28.0330009460449,18.0330009460449,2970.82012748718,1544.02412605286
DSNY,2017-05-24,28.4250011444092,2017,28.4250011444092,18.4250011444092,2999.24512863159,1562.44912719727
DSNY,2017-05-25,27.2990016937256,2017,27.2990016937256,17.2990016937256,3026.54413032532,1579.74812889099
DSNY,2017-05-26,22.2790012359619,2017,22.2790012359619,12.2790012359619,3048.82313156128,1592.02713012695
DSNY,2017-05-27,23.8410015106201,2017,23.8410015106201,13.8410015106201,3072.6641330719,1605.86813163757
DSNY,2017-05-28,25.1110019683838,2017,25.1110019683838,15.1110019683838,3097.77513504028,1620.97913360596
DSNY,2017-05-29,27.8990020751953,2017,27.8990020751953,17.8990020751953,3125.67413711548,1638.87813568115
DSNY,2017-05-30,28.8480014801025,2017,28.8480014801025,18.8480014801025,3154.52213859558,1657.72613716125
DSNY,2017-05-31,28.5400009155273,2017,28.5400009155273,18.5400009155273,3183.06213951111,1676.26613807678
DSNY,2017-06-01,27.8600006103516,2017,27.8600006103516,17.8600006103516,3210.92214012146,1694.12613868713
DSNY,2017-06-02,28.6210021972656,2017,28.6210021972656,18.6210021972656,3239.54314231873,1712.7471408844
DSNY,2017-06-03,26.3050003051758,2017,26.3050003051758,16.3050003051758,3265.8481426239,1729.05214118958
DSNY,2017-06-04,26.9660015106201,2017,26.9660015106201,16.9660015106201,3292.81414413452,1746.0181427002
DSNY,2017-06-05,26.0360012054443,2017,26.0360012054443,16.0360012054443,3318.85014533997,1762.05414390564
DSNY,2017-06-06,25.6710014343262,2017,25.6710014343262,15.6710014343262,3344.52114677429,1777.72514533997
DSNY,2017-06-07,26.1870021820068,2017,26.1870021820068,16.1870021820068,3370.7081489563,1793.91214752197
DSNY,2017-06-08,24.6040019989014,2017,24.6040019989014,14.6040019989014,3395.3121509552,1808.51614952087
DSNY,2017-06-09,25.1960010528564,2017,25.1960010528564,15.1960010528564,3420.50815200806,1823.71215057373
DSNY,2017-06-10,27.7810020446777,2017,27.7810020446777,17.7810020446777,3448.28915405273,1841.49315261841
DSNY,2017-06-11,26.4460010528564,2017,26.4460010528564,16.4460010528564,3474.73515510559,1857.93915367126
DSNY,2017-06-12,28.0840015411377,2017,28.0840015411377,18.0840015411377,3502.81915664673,1876.0231552124
DSNY,2017-06-13,27.1940021514893,2017,27.1940021514893,17.1940021514893,3530.01315879822,1893.21715736389
DSNY,2017-06-14,27.0200004577637,2017,27.0200004577637,17.0200004577637,3557.03315925598,1910.23715782166
DSNY,2017-06-15,25.621000289917,2017,25.621000289917,15.621000289917,3582.6541595459,1925.85815811157
DSNY,2017-06-16,25.5910015106201,2017,25.5910015106201,15.5910015106201,3608.24516105652,1941.44915962219
DSNY,2017-06-17,26.0410003662109,2017,26.0410003662109,16.0410003662109,3634.28616142273,1957.4901599884
DSNY,2017-06-18,27.7540016174316,2017,27.7540016174316,17.7540016174316,3662.04016304016,1975.24416160583
DSNY,2017-06-19,27.818000793457,2017,27.818000793457,17.818000793457,3689.85816383362,1993.06216239929
DSNY,2017-06-20,26.9910011291504,2017,26.9910011291504,16.9910011291504,3716.84916496277,2010.05316352844
DSNY,2017-06-21,28.5050010681152,2017,28.5050010681152,18.5050010681152,3745.35416603088,2028.55816459656
DSNY,2017-06-22,28.8440017700195,2017,28.8440017700195,18.8440017700195,3774.1981678009,2047.40216636658
DSNY,2017-06-23,28.4080009460449,2017,28.4080009460449,18.4080009460449,3802.60616874695,2065.81016731262
DSNY,2017-06-24,28.8280010223389,2017,28.8280010223389,18.8280010223389,3831.43416976929,2084.63816833496
DSNY,2017-06-25,29.3290004730225,2017,29.3290004730225,19.3290004730225,3860.76317024231,2103.96716880798
DSNY,2017-06-26,29.298002243042,2017,29.298002243042,19.298002243042,3890.06117248535,2123.26517105103
DSNY,2017-06-27,28.1140022277832,2017,28.1140022277832,18.1140022277832,3918.17517471313,2141.37917327881
DSNY,2017-06-28,27.4370021820068,2017,27.4370021820068,17.4370021820068,3945.61217689514,2158.81617546082
DSNY,2017-06-29,27.9290008544922,2017,27.9290008544922,17.9290008544922,3973.54117774963,2176.74517631531
DSNY,2017-06-30,28.976001739502,2017,28.976001739502,18.976001739502,4002.51717948914,2195.72117805481
DSNY,2017-07-01,28.9190006256104,2017,28.9190006256104,18.9190006256104,4031.43618011475,2214.64017868042
DSNY,2017-07-02,28.4030017852783,2017,28.4030017852783,18.4030017852783,4059.83918190002,2233.0431804657
DSNY,2017-07-03,29.1520023345947,2017,29.1520023345947,19.1520023345947,4088.99118423462,2252.19518280029
DSNY,2017-07-04,28.9400005340576,2017,28.9400005340576,18.9400005340576,4117.93118476868,2271.13518333435
DSNY,2017-07-05,29.0330009460449,2017,29.0330009460449,19.0330009460449,4146.96418571472,2290.1681842804
DSNY,2017-07-06,29.1150016784668,2017,29.1150016784668,19.1150016784668,4176.07918739319,2309.28318595886
DSNY,2017-07-07,28.9690017700195,2017,28.9690017700195,18.9690017700195,4205.04818916321,2328.25218772888
DSNY,2017-07-08,29.4380016326904,2017,29.4380016326904,19.4380016326904,4234.4861907959,2347.69018936157
DSNY,2017-07-09,28.0660018920898,2017,28.0660018920898,18.0660018920898,4262.55219268799,2365.75619125366
DSNY,2017-07-10,28.1920013427734,2017,28.1920013427734,18.1920013427734,4290.74419403076,2383.94819259644
DSNY,2017-07-11,28.3300018310547,2017,28.3300018310547,18.3300018310547,4319.07419586182,2402.27819442749
DSNY,2017-07-12,28.5620021820068,2017,28.5620021820068,18.5620021820068,4347.63619804382,2420.8401966095
DSNY,2017-07-13,27.8500003814697,2017,27.8500003814697,17.8500003814697,4375.48619842529,2438.69019699097
DSNY,2017-07-14,28.2460021972656,2017,28.2460021972656,18.2460021972656,4403.73220062256,2456.93619918823
DSNY,2017-07-15,27.818000793457,2017,27.818000793457,17.818000793457,4431.55020141602,2474.75419998169
DSNY,2017-07-16,28.9040012359619,2017,28.9040012359619,18.9040012359619,4460.45420265198,2493.65820121765
DSNY,2017-07-17,29.4050006866455,2017,29.4050006866455,19.4050006866455,4489.85920333862,2513.0632019043
DSNY,2017-07-18,28.7070007324219,2017,28.7070007324219,18.7070007324219,4518.56620407104,2531.77020263672
DSNY,2017-07-19,28.4200019836426,2017,28.4200019836426,18.4200019836426,4546.98620605469,2550.19020462036
DSNY,2017-07-20,27.9630012512207,2017,27.9630012512207,17.9630012512207,4574.94920730591,2568.15320587158
DSNY,2017-07-21,27.9130020141602,2017,27.9130020141602,17.9130020141602,4602.86220932007,2586.06620788574
DSNY,2017-07-22,27.3570003509521,2017,27.3570003509521,17.3570003509521,4630.21920967102,2603.42320823669
DSNY,2017-07-23,27.4910011291504,2017,27.4910011291504,17.4910011291504,4657.71021080017,2620.91420936584
DSNY,2017-07-24,26.8190021514893,2017,26.8190021514893,16.8190021514893,4684.52921295166,2637.73321151733
DSNY,2017-07-25,28.5790004730225,2017,28.5790004730225,18.5790004730225,4713.10821342468,2656.31221199036
DSNY,2017-07-26,29.7640018463135,2017,29.7640018463135,19.7640018463135,4742.872215271,2676.07621383667
DSNY,2017-07-27,29.5830020904541,2017,29.5830020904541,19.5830020904541,4772.45521736145,2695.65921592712
DSNY,2017-07-28,29.4590015411377,2017,29.4590015411377,19.4590015411377,4801.91421890259,2715.11821746826
DSNY,2017-07-29,29.5970020294189,2017,29.5970020294189,19.5970020294189,4831.51122093201,2734.71521949768
DSNY,2017-07-30,28.8600006103516,2017,28.8600006103516,18.8600006103516,4860.37122154236,2753.57522010803
DSNY,2017-07-31,26.101001739502,2017,26.101001739502,16.101001739502,4886.47222328186,2769.67622184753
DSNY,2017-08-01,24.8280010223389,2017,24.8280010223389,14.8280010223389,4911.3002243042,2784.50422286987
DSNY,2017-08-02,28.5180015563965,2017,28.5180015563965,18.5180015563965,4939.8182258606,2803.02222442627
DSNY,2017-08-03,27.1900005340576,2017,27.1900005340576,17.1900005340576,4967.00822639465,2820.21222496033
DSNY,2017-08-04,28.9620018005371,2017,28.9620018005371,18.9620018005371,4995.97022819519,2839.17422676086
DSNY,2017-08-05,29.4150009155273,2017,29.4150009155273,19.4150009155273,5025.38522911072,2858.58922767639
DSNY,2017-08-06,29.2460021972656,2017,29.2460021972656,19.2460021972656,5054.63123130798,2877.83522987366
DSNY,2017-08-07,29.5930023193359,2017,29.5930023193359,19.5930023193359,5084.22423362732,2897.42823219299
DSNY,2017-08-08,29.8730010986328,2017,29.8730010986328,19.8730010986328,5114.09723472595,2917.30123329163
DSNY,2017-08-09,29.8300018310547,2017,29.8300018310547,19.8300018310547,5143.92723655701,2937.13123512268
DSNY,2017-08-10,29.7580013275146,2017,29.7580013275146,19.7580013275146,5173.68523788452,2956.8892364502
DSNY,2017-08-11,29.5540008544922,2017,29.5540008544922,19.5540008544922,5203.23923873901,2976.44323730469
DSNY,2017-08-12,28.6530017852783,2017,28.6530017852783,18.6530017852783,5231.89224052429,2995.09623908997
DSNY,2017-08-13,28.7250022888184,2017,28.7250022888184,18.7250022888184,5260.61724281311,3013.82124137878
DSNY,2017-08-14,28.6500015258789,2017,28.6500015258789,18.6500015258789,5289.26724433899,3032.47124290466
DSNY,2017-08-15,29.2810020446777,2017,29.2810020446777,19.2810020446777,5318.54824638367,3051.75224494934
DSNY,2017-08-16,29.2700004577637,2017,29.2700004577637,19.2700004577637,5347.81824684143,3071.0222454071
DSNY,2017-08-17,28.9290008544922,2017,28.9290008544922,18.9290008544922,5376.74724769592,3089.9512462616
DSNY,2017-08-18,29.2290019989014,2017,29.2290019989014,19.2290019989014,5405.97624969482,3109.1802482605
DSNY,2017-08-19,28.3040008544922,2017,28.3040008544922,18.3040008544922,5434.28025054932,3127.48424911499
DSNY,2017-08-20,29.6560020446777,2017,29.6560020446777,19.6560020446777,5463.93625259399,3147.14025115967
DSNY,2017-08-21,28.101001739502,2017,28.101001739502,18.101001739502,5492.0372543335,3165.24125289917
DSNY,2017-08-22,28.3570022583008,2017,28.3570022583008,18.3570022583008,5520.3942565918,3183.59825515747
DSNY,2017-08-23,29.4100017547607,2017,29.4100017547607,19.4100017547607,5549.80425834656,3203.00825691223
DSNY,2017-08-24,29.0140018463135,2017,29.0140018463135,19.0140018463135,5578.81826019287,3222.02225875854
DSNY,2017-08-25,28.3930015563965,2017,28.3930015563965,18.3930015563965,5607.21126174927,3240.41526031494
DSNY,2017-08-26,27.2680015563965,2017,27.2680015563965,17.2680015563965,5634.47926330566,3257.68326187134
DSNY,2017-08-27,27.5770015716553,2017,27.5770015716553,17.5770015716553,5662.05626487732,3275.26026344299
DSNY,2017-08-28,27.306001663208,2017,27.306001663208,17.306001663208,5689.36226654053,3292.5662651062
DSNY,2017-08-29,26.7580013275146,2017,26.7580013275146,16.7580013275146,5716.12026786804,3309.32426643372
DSNY,2017-08-30,27.5910015106201,2017,27.5910015106201,17.5910015106201,5743.71126937866,3326.91526794434
DSNY,2017-08-31,29.3500022888184,2017,29.3500022888184,19.3500022888184,5773.06127166748,3346.26527023315
DSNY,2017-09-01,29.2720012664795,2017,29.2720012664795,19.2720012664795,5802.33327293396,3365.53727149963
DSNY,2017-09-02,28.6740016937256,2017,28.6740016937256,18.6740016937256,5831.00727462769,3384.21127319336
DSNY,2017-09-03,27.5310020446777,2017,27.5310020446777,17.5310020446777,5858.53827667236,3401.74227523804
DSNY,2017-09-04,27.4040012359619,2017,27.4040012359619,17.4040012359619,5885.94227790833,3419.146276474
DSNY,2017-09-05,28.4730014801025,2017,28.4730014801025,18.4730014801025,5914.41527938843,3437.6192779541
DSNY,2017-09-06,28.5570011138916,2017,28.5570011138916,18.5570011138916,5942.97228050232,3456.17627906799
DSNY,2017-09-07,27.0400009155273,2017,27.0400009155273,17.0400009155273,5970.01228141785,3473.21627998352
DSNY,2017-09-08,29.3310012817383,2017,29.3310012817383,19.3310012817383,5999.34328269958,3492.54728126526
DSNY,2017-09-09,28.4620018005371,2017,28.4620018005371,18.4620018005371,6027.80528450012,3511.0092830658
DSNY,2017-09-10,26.3120021820068,2017,26.3120021820068,16.3120021820068,6054.11728668213,3527.3212852478
DSNY,2017-09-11,24.9100017547607,2017,24.9100017547607,14.9100017547607,6079.02728843689,3542.23128700256
DSNY,2017-09-12,25.6140003204346,2017,25.6140003204346,15.6140003204346,6104.64128875732,3557.845287323
DSNY,2017-09-13,26.6040019989014,2017,26.6040019989014,16.6040019989014,6131.24529075623,3574.4492893219
DSNY,2017-09-14,28.4440021514893,2017,28.4440021514893,18.4440021514893,6159.68929290771,3592.89329147339
DSNY,2017-09-15,28.4910011291504,2017,28.4910011291504,18.4910011291504,6188.18029403687,3611.38429260254
DSNY,2017-09-16,28.5650005340576,2017,28.5650005340576,18.5650005340576,6216.74529457092,3629.9492931366
DSNY,2017-09-17,28.4320011138916,2017,28.4320011138916,18.4320011138916,6245.17729568481,3648.38129425049
DSNY,2017-09-18,27.4980010986328,2017,27.4980010986328,17.4980010986328,6272.67529678345,3665.87929534912
DSNY,2017-09-19,27.3430004119873,2017,27.3430004119873,17.3430004119873,6300.01829719543,3683.22229576111
DSNY,2017-09-20,26.7830009460449,2017,26.7830009460449,16.7830009460449,6326.80129814148,3700.00529670715
DSNY,2017-09-21,27.5590019226074,2017,27.5590019226074,17.5590019226074,6354.36030006409,3717.56429862976
DSNY,2017-09-22,27.4790019989014,2017,27.4790019989014,17.4790019989014,6381.83930206299,3735.04330062866
DSNY,2017-09-23,27.6610012054443,2017,27.6610012054443,17.6610012054443,6409.50030326843,3752.70430183411
DSNY,2017-09-24,27.613000869751,2017,27.613000869751,17.613000869751,6437.11330413818,3770.31730270386
DSNY,2017-09-25,27.6400012969971,2017,27.6400012969971,17.6400012969971,6464.75330543518,3787.95730400085
DSNY,2017-09-26,28.2370014190674,2017,28.2370014190674,18.2370014190674,6492.99030685425,3806.19430541992
DSNY,2017-09-27,28.814001083374,2017,28.814001083374,18.814001083374,6521.80430793762,3825.0083065033
DSNY,2017-09-28,28.6330013275146,2017,28.6330013275146,18.6330013275146,6550.43730926514,3843.64130783081
DSNY,2017-09-29,28.9710006713867,2017,28.9710006713867,18.9710006713867,6579.40830993652,3862.6123085022
DSNY,2017-09-30,27.19700050354,2017,27.19700050354,17.19700050354,6606.60531044006,3879.80930900574
DSNY,2017-10-01,27.4130020141602,2017,27.4130020141602,17.4130020141602,6634.01831245422,3897.2223110199
DSNY,2017-10-02,26.8870010375977,2017,26.8870010375977,16.8870010375977,6660.90531349182,3914.1093120575
DSNY,2017-10-03,26.2510013580322,2017,26.2510013580322,16.2510013580322,6687.15631484985,3930.36031341553
DSNY,2017-10-04,25.4300003051758,2017,25.4300003051758,15.4300003051758,6712.58631515503,3945.7903137207
DSNY,2017-10-05,25.44700050354,2017,25.44700050354,15.44700050354,6738.03331565857,3961.23731422424
DSNY,2017-10-06,24.5050010681152,2017,24.5050010681152,14.5050010681152,6762.53831672668,3975.74231529236
DSNY,2017-10-07,28.4160022735596,2017,28.4160022735596,18.4160022735596,6790.95431900024,3994.15831756592
DSNY,2017-10-08,29.0550022125244,2017,29.0550022125244,19.0550022125244,6820.00932121277,4013.21331977844
